customer_id,customer_name,gender,age,city,state,country,customer_segment,signup_date
C5931,Azad Dayal,Male,21,Giridih,Madhya Pradesh,India,Retail,02-08-2023
C5932,Zara Srinivasan,Female,49,Berhampore,Punjab,India,Retail,28-08-2022
C5933,Azad Tandon,Female,20,Kanpur,Arunachal Pradesh,India,Corporate,05-10-2024
C5934,Eva Hayre,Female,21,Gangtok,Maharashtra,India,Corporate,01-03-2021
C5935,Yasmin Cheema,Female,26,Bidhannagar,Telangana,India,Corporate,19-12-2024
C5936,Manjari Suresh,Female,62,Mangalore,Himachal Pradesh,India,Corporate,05-03-2025
C5937,Vritika Khare,Female,130,Warangal,Kerala,India,Retail,12-06-2022
C5938,,Male,130,Durg,Odisha,India,Retail,26-09-2021
C5939,Khushi Tailor,Male,30,Tiruvottiyur,Madhya Pradesh,India,Corporate,08-05-2022
C5940,Chirag Bhattacharyya,Female,51,Kavali,Nagaland,India,Corporate,20-01-2023
C5941,Rania Deshpande,Female,29,Ulhasnagar,Jharkhand,India,Wholesale,11-06-2025
C5942,Shanaya Sundaram,Female,33,Bardhaman,Bihar,India,Retail,27-01-2023
C5943,Sara Varkey,Male,49,Guntakal,Mizoram,India,Corporate,08-04-2024
C5944,,Female,37,Tiruvottiyur,Tamil Nadu,India,Corporate,20-11-2022
C5945,Lavanya Venkatesh,Male,49,Erode,Haryana,India,Retail,01-01-2025
C5946,Mehul Bhagat,Male,43,Amravati,Goa,India,Corporate,26-02-2023
C5947,Tiya Aggarwal,Male,29,Saharanpur,Maharashtra,India,Wholesale,20-08-2021
C5948,Parinaaz Borah,Female,23,Nagaon,Bihar,India,Retail,10-05-2025
C5949,Kartik Sangha,Female,31,Orai,Uttar Pradesh,India,Corporate,21-04-2024
C5950,Mehul Wable,Male,46,Ghaziabad,Madhya Pradesh,India,Corporate,26-02-2023
C5951,Pihu Ranganathan,Female,36,Srikakulam,Himachal Pradesh,India,Corporate,17-06-2022
C5952,Miraan Kamdar,Male,44,Ghaziabad,Goa,India,Corporate,28-11-2023
C5953,Aradhya Issac,Female,33,Cuttack,Meghalaya,India,Corporate,19-12-2021
C5954,Aarush Tiwari,Female,51,Jehanabad,Manipur,India,Wholesale,01-10-2021
C5955,Drishya Ramesh,Female,49,Karaikudi,Madhya Pradesh,India,Corporate,30-12-2024
C5956,Eva Bhatt,Male,44,Visakhapatnam,Himachal Pradesh,India,Retail,04-07-2023
C5957,Romil Kaul,Female,19,Bhind,Nagaland,India,Wholesale,30-01-2025
C5958,Uthkarsh Srinivasan,Female,32,Howrah,Mizoram,India,Corporate,16-01-2025
C5959,Raunak Basak,Female,26,Gaya,Uttarakhand,India,Wholesale,09-06-2023
C5960,Faiyaz Shetty,Female,20,Durg,Sikkim,India,Retail,19-05-2025
C5961,Nakul Bobal,Female,55,Amaravati,Gujarat,India,Retail,06-11-2024
C5962,Samar Rajagopalan,Female,31,Tiruchirappalli,Uttarakhand,India,Retail,07-12-2025
C5963,Shalv Chhabra,Female,50,Salem,Kerala,India,Retail,18-09-2023
C5964,,Male,52,Kamarhati,Gujarat,India,Wholesale,09-02-2021
C5965,Suhana Gill,Female,52,Kumbakonam,Arunachal Pradesh,India,Retail,02-05-2022
C5966,Khushi Suri,Female,24,Davanagere,Kerala,India,Wholesale,10-08-2023
C5967,Vedika Dube,Female,47,Haldia,Andhra Pradesh,India,Retail,17-05-2024
C5968,Inaaya  Bains,Female,26,Vellore,Tamil Nadu,India,Retail,08-02-2022
C5969,Nitara Ramachandran,Male,12,Howrah,Punjab,India,Retail,26-03-2024
C5970,Eshani Walla,Male,18,Ichalkaranji,Manipur,India,Corporate,12-03-2022
C5971,Vanya Tank,Female,20,Kavali,Gujarat,India,Retail,02-07-2022
C5972,Rasha Master,Female,52,Rajpur Sonarpur,Punjab,India,Corporate,25-01-2021
C5973,Kartik Borah,Male,60,Mehsana,Arunachal Pradesh,India,Corporate,31-01-2022
C5974,Nirvi Khalsa,Male,63,Solapur,Uttarakhand,India,Retail,07-05-2025
C5975,Nirvi Shenoy,Male,33,Ghaziabad,West Bengal,India,Wholesale,27-08-2022
C5976,Reyansh Sama,Male,48,Allahabad,Jharkhand,India,Corporate,31-03-2025
C5977,Onkar Jani,Female,53,Surat,Madhya Pradesh,India,Retail,26-10-2023
C5978,Jivika Rao,Female,23,Suryapet,Rajasthan,India,Retail,14-01-2021
C5979,Mahika Chand,Female,44,Kollam,Jharkhand,India,Retail,06-08-2025
C5980,Adira Bal,Female,63,Nagaon,Uttarakhand,India,Wholesale,19-09-2024
C5981,Jayan Dayal,Female,60,Durgapur,Arunachal Pradesh,India,Corporate,27-02-2021
C5982,Diya Desai,Male,60,Berhampore,Karnataka,India,Corporate,01-02-2025
C5983,Shray Sanghvi,Female,42,Hapur,Sikkim,India,Corporate,19-12-2024
C5984,Oorja Joshi,Male,44,Bhimavaram,Assam,India,Retail,07-12-2025
C5985,Rohan Sarraf,Female,20,Ahmedabad,Haryana,India,Retail,18-04-2023
C5986,Aradhya Goyal,Female,49,Bhiwani,Uttarakhand,India,Wholesale,05-10-2023
C5987,Kashvi Vaidya,Female,61,Kozhikode,Nagaland,India,Wholesale,10-03-2022
C5988,Nehmat Sachar,Female,36,Bellary,Goa,India,Corporate,29-06-2025
C5989,Dharmajan Iyer,Female,63,Tirunelveli,Nagaland,India,Wholesale,24-04-2023
C5990,Shray Dara,Male,51,Berhampore,Maharashtra,India,Retail,16-03-2025
C5991,Dhanush Tella,Male,38,Dewas,West Bengal,India,Retail,11-09-2025
C5992,Saira Wadhwa,Male,49,Shimla,Karnataka,India,Wholesale,08-04-2021
C5993,Badal Walla,Male,38,Ratlam,West Bengal,India,Retail,20-11-2023
C5994,Myra Wadhwa,Female,22,Uluberia,Arunachal Pradesh,India,Retail,20-09-2022
C5995,Badal Bhasin,Male,34,Bettiah,Gujarat,India,Corporate,05-02-2023
C5996,Ritvik Mammen,Female,20,Madhyamgram,Arunachal Pradesh,India,Corporate,11-09-2022
C5997,Devansh Wali,Female,21,Ichalkaranji,Tamil Nadu,India,Wholesale,27-04-2021
C5998,Kavya Date,Male,62,Chennai,Punjab,India,Retail,22-02-2021
C5999,Myra Bassi,Female,32,Panchkula,Assam,India,Wholesale,05-01-2021
C6000,Taimur Andra,Female,48,Hospet,Himachal Pradesh,India,Corporate,06-04-2021
C6001,Reyansh Vyas,Female,33,Bidar,Arunachal Pradesh,India,Corporate,17-10-2024
C6002,Tushar Ray,Male,24,Gulbarga,Rajasthan,India,Retail,31-12-2021
C6003,Devansh Soman,Male,48,Satna,Tamil Nadu,India,Corporate,07-02-2023
C6004,Vivaan Kade,Male,56,Imphal,Telangana,India,Wholesale,02-09-2021
C6005,Shayak Halder,Male,53,Tumkur,Telangana,India,Wholesale,19-03-2025
C6006,Myra Dada,Female,23,Akola,Punjab,India,Retail,16-01-2021
C6007,Kabir Sangha,Female,46,Mysore,Bihar,India,Retail,13-12-2025
C6008,Nitara Varty,Male,22,Dindigul,Himachal Pradesh,India,Wholesale,03-01-2025
C6009,Prerak Ram,Male,49,Nagpur,Tamil Nadu,India,Wholesale,05-04-2023
C6010,Eshani Ranganathan,Male,51,Yamunanagar,Punjab,India,Retail,29-10-2024
C6011,Biju Trivedi,Male,38,Serampore,Mizoram,India,Retail,11-01-2023
C6012,Amira Sankaran,Female,39,Jaipur,Bihar,India,Retail,21-06-2021
C6013,Hridaan Sarkar,Female,55,Chittoor,Sikkim,India,Retail,06-06-2023
C6014,Neysa Sundaram,Female,65,Hubli–Dharwad,Manipur,India,Corporate,04-04-2024
C6015,Mahika Hora,Female,29,Purnia,Odisha,India,Retail,10-12-2024
C6016,Saksham Gole,Male,48,Tinsukia,Himachal Pradesh,India,Corporate,05-10-2021
C6017,Oorja Batra,Female,12,Pimpri-Chinchwad,Jharkhand,India,Wholesale,28-09-2022
C6018,Neysa Dara,Female,33,Durgapur,Goa,India,Corporate,18-06-2024
C6019,Yasmin Goda,Female,32,Singrauli,Nagaland,India,Retail,26-12-2021
C6020,Piya Dasgupta,Male,60,Alwar,Assam,India,Wholesale,21-08-2021
C6021,Mehul Saraf,Male,61,Meerut,Kerala,India,Retail,21-11-2024
C6022,Kaira Bhargava,Male,36,Ozhukarai,Haryana,India,Retail,18-07-2024
C6023,Samarth Mandal,Male,52,Coimbatore,Madhya Pradesh,India,Corporate,11-02-2023
C6024,Nirvaan Tara,Male,27,Ghaziabad,Madhya Pradesh,India,Corporate,14-09-2022
C6025,Keya Bal,Female,47,Tinsukia,Punjab,India,Wholesale,31-01-2021
C6026,Aaryahi Dhar,Male,18,Hajipur,Madhya Pradesh,India,Corporate,19-09-2023
C6027,Adira Kota,Female,20,Dhanbad,Madhya Pradesh,India,Wholesale,29-09-2025
C6028,Manjari Ravi,Male,31,Nashik,Uttarakhand,India,Retail,26-09-2024
C6029,Samiha Toor,Female,50,Berhampur,Maharashtra,India,Retail,04-10-2025
C6030,Myra Chana,Female,40,Parbhani,Punjab,India,Retail,31-03-2022
C6031,Heer Tripathi,Male,44,Yamunanagar,Himachal Pradesh,India,Wholesale,28-04-2022
C6032,Shlok Goda,Male,44,Gwalior,Uttarakhand,India,Wholesale,01-01-2025
C6033,Prisha Thaker,Female,28,Moradabad,Kerala,India,Wholesale,26-07-2021
C6034,Vidur Yadav,Female,20,Gopalpur,Odisha,India,Corporate,29-09-2023
C6035,Misha Devan,Female,51,Dharmavaram,Goa,India,Corporate,01-08-2021
C6036,Adah Sachdev,Female,63,Berhampur,Assam,India,Corporate,25-06-2021
C6037,Jayant Comar,Female,59,Bhatpara,Karnataka,India,Wholesale,06-12-2022
C6038,Riaan Sridhar,Male,64,Chinsurah,Haryana,India,Retail,28-05-2023
C6039,Yasmin Sachar,Male,61,Sambalpur,Manipur,India,Wholesale,17-04-2024
C6040,Yakshit Sahni,Female,54,Jabalpur,Jharkhand,India,Retail,25-12-2022
C6041,Darshit Aggarwal,Male,130,Karnal,Punjab,India,Retail,16-02-2023
C6042,Veer Venkataraman,Male,26,Secunderabad,Mizoram,India,Corporate,20-01-2021
C6043,Ranbir Aggarwal,Male,26,Alwar,Odisha,India,Retail,03-04-2023
C6044,Nirvaan Sha,Female,50,Aurangabad,Manipur,India,Corporate,31-12-2022
C6045,Adah Sunder,Female,25,Ongole,Uttar Pradesh,India,Retail,28-09-2024
C6046,Urvi Bansal,Female,130,Unnao,Uttar Pradesh,India,Corporate,27-09-2024
C6047,Kashvi Hora,Female,54,Nanded,Assam,India,Wholesale,12-08-2023
C6048,Aaina Dutta,Female,46,Bhagalpur,Maharashtra,India,Wholesale,27-10-2025
C6049,Akarsh Borra,Male,57,Ratlam,Assam,India,Corporate,27-12-2021
C6050,Samarth Venkatesh,Male,41,Ozhukarai,Uttarakhand,India,Wholesale,09-08-2025
C6051,Ivana Rastogi,Female,28,Kurnool,Telangana,India,Wholesale,03-11-2023
C6052,Keya Talwar,Female,34,Pune,Tripura,India,Corporate,12-11-2021
C6053,Purab Som,Female,42,Naihati,Arunachal Pradesh,India,Retail,08-07-2022
C6054,Vritika Bansal,Male,49,Raiganj,Telangana,India,Wholesale,25-11-2025
C6055,Indrajit Venkatesh,Male,20,Faridabad,Karnataka,India,Retail,08-02-2024
C6056,Yasmin Yadav,Male,52,Panvel,Arunachal Pradesh,India,Wholesale,24-04-2021
C6057,Aayush Krishnan,Male,23,Hubli–Dharwad,Haryana,India,Wholesale,21-06-2022
C6058,Ivan Bains,Female,34,Karaikudi,Maharashtra,India,Retail,30-01-2023
C6059,Vedika Kapoor,Female,50,Munger,Arunachal Pradesh,India,Retail,09-06-2023
C6060,Zeeshan Gole,Female,56,Bhagalpur,Arunachal Pradesh,India,Wholesale,22-02-2022
C6061,Ehsaan Boase,Male,45,Bally,Tripura,India,Corporate,13-04-2024
C6062,Hiran Kota,Female,20,Bihar Sharif,Punjab,India,Corporate,18-08-2023
C6063,Shanaya Ramanathan,Male,42,Katni,Rajasthan,India,Retail,31-07-2021
C6064,Anvi Mane,Female,20,Secunderabad,Arunachal Pradesh,India,Wholesale,04-12-2023
C6065,Rasha Kara,Male,62,Srikakulam,Andhra Pradesh,India,Wholesale,19-05-2023
C6066,Prerak Gala,Male,34,Begusarai,Tamil Nadu,India,Wholesale,22-12-2023
C6067,Anaya Gupta,Female,39,Tirunelveli,Gujarat,India,Corporate,22-05-2025
C6068,Yashvi Desai,Female,31,Hospet,Uttar Pradesh,India,Wholesale,07-02-2022
C6069,Nehmat Kumer,Male,53,Karimnagar,Himachal Pradesh,India,Corporate,21-04-2023
C6070,Rasha Ravi,Male,18,Serampore,Meghalaya,India,Wholesale,30-10-2021
C6071,Devansh Hegde,Female,53,Hazaribagh,Gujarat,India,Corporate,13-08-2025
C6072,Reyansh Tandon,Male,18,Bhatpara,Uttar Pradesh,India,Corporate,29-02-2024
C6073,Jiya Virk,Male,48,Bhimavaram,Punjab,India,Wholesale,18-03-2021
C6074,Raghav Srivastava,Female,44,Dibrugarh,Bihar,India,Corporate,26-03-2025
C6075,Gokul Bumb,Male,41,Kanpur,West Bengal,India,Retail,19-12-2023
C6076,Charvi Atwal,Male,64,Junagadh,Jharkhand,India,Retail,17-05-2024
C6077,Hazel Varma,Male,40,Jhansi,Arunachal Pradesh,India,Retail,06-09-2021
C6078,,Male,29,Belgaum,Tamil Nadu,India,Retail,20-09-2023
C6079,Navya Dey,Female,46,Tumkur,Meghalaya,India,Corporate,03-06-2021
C6080,,Female,50,Kollam,Andhra Pradesh,India,Retail,11-06-2023
C6081,Heer Garg,Female,20,Bhatpara,Uttarakhand,India,Wholesale,08-04-2021
C6082,Anya Garde,Female,59,Mehsana,Assam,India,Wholesale,18-06-2024
C6083,,Female,59,Panchkula,Bihar,India,Retail,24-03-2022
C6084,Amani Bedi,Female,59,Barasat,Himachal Pradesh,India,Wholesale,29-06-2025
C6085,Akarsh Master,Male,41,Jalgaon,Mizoram,India,Retail,05-11-2021
C6086,Taimur Lall,Male,43,Nanded,Andhra Pradesh,India,Wholesale,30-03-2025
C6087,Chirag Bhatia,Male,31,Siwan,Chhattisgarh,India,Wholesale,30-03-2021
C6088,Samiha Dutta,Male,34,Gangtok,Bihar,India,Retail,18-02-2024
C6089,Hridaan Bhandari,Female,52,Gangtok,Kerala,India,Wholesale,25-09-2021
C6090,Prisha Doctor,Female,22,Giridih,Sikkim,India,Retail,25-01-2025
C6091,Chirag Bir,Female,40,Warangal,Kerala,India,Wholesale,01-02-2022
C6092,Anya Dhillon,Female,32,Rampur,Nagaland,India,Corporate,22-03-2022
C6093,Madhup Mangal,Male,60,Karaikudi,Maharashtra,India,Wholesale,07-01-2024
C6094,Rasha Samra,Male,60,Narasaraopet,Nagaland,India,Retail,31-05-2025
C6095,Kanav Goswami,Male,12,Jaipur,Maharashtra,India,Retail,28-10-2024
C6096,Yuvaan Krishna,Female,34,Chandigarh,Nagaland,India,Corporate,29-01-2024
C6097,Manjari Dasgupta,Male,65,Ghaziabad,Tripura,India,Wholesale,19-03-2025
C6098,Nitya Kumer,Male,64,Muzaffarpur,Meghalaya,India,Corporate,23-07-2025
C6099,Kiara Boase,Female,48,Motihari,Uttarakhand,India,Wholesale,16-10-2025
C6100,Mohanlal Krishnamurthy,Male,60,Thrissur,Bihar,India,Corporate,04-10-2025
C6101,Aarna Varughese,Female,29,Guna,Nagaland,India,Corporate,10-10-2024
C6102,Madhav Devi,Female,56,Katni,Assam,India,Wholesale,25-10-2024
C6103,Saanvi Magar,Male,37,Unnao,Goa,India,Wholesale,27-03-2023
C6104,Kaira Halder,Male,38,Chennai,Odisha,India,Retail,03-08-2022
C6105,Nehmat Sangha,Female,130,Bangalore,Karnataka,India,Retail,20-08-2022
C6106,Ishita Sani,Female,28,Tadipatri,Chhattisgarh,India,Corporate,28-11-2023
C6107,Ehsaan Chad,Male,54,Begusarai,Tamil Nadu,India,Corporate,24-12-2022
C6108,Piya Hari,Male,18,Vellore,Meghalaya,India,Retail,06-11-2023
C6109,Hiran Samra,Female,60,Buxar,Odisha,India,Retail,27-04-2023
C6110,Lagan Chatterjee,Female,51,Chandigarh,Haryana,India,Wholesale,31-08-2022
C6111,Kashvi Gade,Male,20,Gudivada,Uttarakhand,India,Wholesale,15-11-2021
C6112,Tiya Agate,Female,20,Rajkot,Mizoram,India,Retail,02-07-2024
C6113,Parinaaz Saini,Female,57,Howrah,Andhra Pradesh,India,Retail,29-05-2025
C6114,Saanvi Rastogi,Male,49,Pondicherry,Arunachal Pradesh,India,Corporate,08-03-2021
C6115,Aradhya Lad,Female,54,Bangalore,Uttar Pradesh,India,Corporate,07-03-2022
C6116,Arnav Chada,Male,37,Thoothukudi,Sikkim,India,Wholesale,10-07-2023
C6117,Vivaan Sibal,Male,55,Raurkela Industrial Township,Nagaland,India,Corporate,03-04-2023
C6118,,Male,43,Pallavaram,Himachal Pradesh,India,Retail,28-08-2023
C6119,Ritvik Roy,Male,49,Dindigul,Kerala,India,Retail,05-07-2021
C6120,Sumer Warrior,Female,46,Guna,Himachal Pradesh,India,Wholesale,15-02-2025
C6121,Nitara Deshpande,Male,54,Bikaner,Tamil Nadu,India,Wholesale,07-12-2025
C6122,Rhea Chowdhury,Female,33,Nagercoil,Uttarakhand,India,Wholesale,14-06-2023
C6123,Alisha Seshadri,Male,58,Madhyamgram,Andhra Pradesh,India,Wholesale,22-05-2024
C6124,Sumer Chaudhari,Male,34,Raichur,Karnataka,India,Corporate,25-04-2023
C6125,Divit Grover,Female,45,Suryapet,Madhya Pradesh,India,Retail,11-09-2021
C6126,Ehsaan Wadhwa,Female,27,Patna,Andhra Pradesh,India,Wholesale,11-11-2023
C6127,Ivan Chawla,Female,49,Kamarhati,Punjab,India,Corporate,24-10-2021
C6128,Bhavin Rastogi,Male,34,Mirzapur,Bihar,India,Corporate,27-02-2023
C6129,Faiyaz Kibe,Female,63,Muzaffarpur,Tamil Nadu,India,Corporate,25-01-2023
C6130,Dishani Sem,Female,41,Bangalore,Gujarat,India,Retail,05-01-2021
C6131,Umang Walia,Male,48,Raichur,Arunachal Pradesh,India,Corporate,04-05-2024
C6132,Vedika Yadav,Male,51,Belgaum,Nagaland,India,Retail,13-07-2024
C6133,Mannat Jaggi,Female,60,Sangli-Miraj & Kupwad,Tripura,India,Retail,19-04-2025
C6134,Riaan Subramaniam,Male,30,Bettiah,Nagaland,India,Wholesale,05-02-2021
C6135,Kashvi Buch,Male,51,Kulti,West Bengal,India,Wholesale,15-09-2021
C6136,Keya Lad,Female,45,Medininagar,Assam,India,Retail,01-08-2023
C6137,Indranil Kumar,Female,49,Haridwar,Chhattisgarh,India,Retail,27-01-2024
C6138,Mannat Gulati,Male,18,Karnal,Nagaland,India,Retail,07-06-2025
C6139,Amani Srivastava,Female,25,Dibrugarh,Uttar Pradesh,India,Retail,15-05-2023
C6140,Dishani Sami,Male,30,Bidar,West Bengal,India,Wholesale,08-06-2021
C6141,Devansh Basu,Male,52,Etawah,Sikkim,India,Wholesale,28-02-2025
C6142,Ojas Dhar,Female,52,Bharatpur,Mizoram,India,Retail,27-07-2021
C6143,Elakshi Raju,Male,35,Ozhukarai,Maharashtra,India,Retail,28-03-2023
C6144,Biju Edwin,Female,26,Gandhinagar,Telangana,India,Retail,11-03-2025
C6145,Yashvi Hegde,Male,41,Silchar,Bihar,India,Wholesale,11-08-2024
C6146,Vritika Chahal,Female,38,Bhatpara,Kerala,India,Corporate,22-10-2021
C6147,Purab Ramesh,Male,59,Ahmedabad,Jharkhand,India,Wholesale,01-04-2021
C6148,Umang Dhar,Male,31,Ambarnath,Andhra Pradesh,India,Retail,22-04-2023
C6149,Mannat Vyas,Male,45,Nanded,Uttarakhand,India,Corporate,23-07-2025
C6150,Fateh Maharaj,Female,32,Uluberia,Kerala,India,Retail,09-07-2024
C6151,Advika Sahota,Male,56,Bhalswa Jahangir Pur,Jharkhand,India,Wholesale,04-12-2022
C6152,Zaina Bali,Female,58,Guntur,Tripura,India,Retail,07-08-2021
C6153,Biju Bhakta,Female,43,Silchar,Bihar,India,Corporate,12-01-2025
C6154,Vardaniya Bhatti,Female,52,Panvel,Telangana,India,Retail,02-03-2024
C6155,Shray Jhaveri,Male,65,Thiruvananthapuram,Gujarat,India,Retail,30-10-2024
C6156,Neysa Savant,Female,49,North Dumdum,Gujarat,India,Corporate,15-11-2023
C6157,Pihu Atwal,Female,43,Kottayam,West Bengal,India,Wholesale,31-03-2023
C6158,Neysa Bahl,Male,28,Khammam,Meghalaya,India,Retail,23-02-2022
C6159,Bhavin Sur,Female,25,Ambarnath,Kerala,India,Corporate,18-04-2022
C6160,Vedika Dara,Male,28,Ahmednagar,Kerala,India,Corporate,27-01-2025
C6161,Yashvi Tak,Female,53,Jodhpur,Maharashtra,India,Retail,30-01-2021
C6162,Taimur Hari,Female,47,Loni,Meghalaya,India,Corporate,31-12-2020
C6163,Nitya Sarraf,Female,18,Karimnagar,Madhya Pradesh,India,Wholesale,18-01-2024
C6164,Rania Aurora,Male,40,Nizamabad,Maharashtra,India,Wholesale,28-01-2025
C6165,Veer Sankaran,Female,53,Malda,West Bengal,India,Corporate,08-03-2024
C6166,Elakshi Bhattacharyya,Male,23,Kamarhati,Rajasthan,India,Wholesale,10-08-2021
C6167,Baiju Deep,Male,57,Aurangabad,Odisha,India,Wholesale,23-10-2022
C6168,Arnav Bala,Female,28,Panihati,Haryana,India,Wholesale,22-08-2021
C6169,Aayush Mangal,Male,60,Faridabad,Gujarat,India,Retail,12-01-2021
C6170,Divyansh Bhagat,Female,62,Giridih,Nagaland,India,Retail,08-09-2023
C6171,Mohanlal Vig,Female,57,Morena,Manipur,India,Corporate,27-08-2021
C6172,Ahana  Kurian,Female,57,Barasat,Goa,India,Corporate,05-12-2022
C6173,Ryan Bose,Female,43,Lucknow,Kerala,India,Corporate,26-01-2024
C6174,Lagan Maharaj,Female,27,Gaya,West Bengal,India,Retail,11-01-2023
C6175,Devansh Verma,Male,64,Jaunpur,Mizoram,India,Wholesale,20-12-2021
C6176,Miraan Johal,Male,46,Khandwa,Odisha,India,Retail,12-07-2024
C6177,Kiara Sibal,Female,38,Kavali,Nagaland,India,Retail,24-10-2021
C6178,Adira Anand,Female,18,Darbhanga,Madhya Pradesh,India,Wholesale,16-09-2021
C6179,,Male,59,Mehsana,Sikkim,India,Corporate,22-08-2024
C6180,Riya Dube,Female,57,Eluru,Telangana,India,Wholesale,20-09-2022
C6181,Oorja Soni,Male,18,Naihati,Tripura,India,Wholesale,14-12-2025
C6182,Damini Bail,Female,35,Amravati,West Bengal,India,Corporate,27-10-2023
C6183,Hansh Dube,Female,44,Gopalpur,Assam,India,Wholesale,26-05-2023
C6184,Farhan Kala,Female,59,Kurnool,Gujarat,India,Wholesale,26-05-2021
C6185,Shayak Malhotra,Male,23,Kharagpur,Punjab,India,Corporate,05-12-2025
C6186,Vardaniya Mahal,Male,59,Hospet,Bihar,India,Retail,27-05-2025
C6187,Ritvik Bera,Female,21,Berhampore,Chhattisgarh,India,Retail,27-10-2022
C6188,Ela Kari,Male,52,Nandyal,Madhya Pradesh,India,Wholesale,16-11-2023
C6189,Ryan Barman,Male,59,Gurgaon,Manipur,India,Corporate,19-03-2022
C6190,Aarav Trivedi,Male,29,Machilipatnam,Odisha,India,Wholesale,05-08-2021
C6191,Vritika Shankar,Male,39,Bhilai,Chhattisgarh,India,Retail,27-10-2025
C6192,Renee Bhagat,Female,36,Farrukhabad,Chhattisgarh,India,Wholesale,02-07-2022
C6193,Sara Sachdeva,Female,22,Jehanabad,Chhattisgarh,India,Corporate,02-03-2021
C6194,Emir Kamdar,Female,46,Satara,Assam,India,Wholesale,08-08-2024
C6195,Ryan Rattan,Male,58,Jhansi,Jharkhand,India,Retail,15-04-2024
C6196,Eshani Dhawan,Female,64,Tiruppur,Sikkim,India,Corporate,28-08-2024
C6197,Rania Mahal,Male,44,Madanapalle,Meghalaya,India,Retail,07-03-2023
C6198,Vritika Sarma,Male,21,Davanagere,Karnataka,India,Corporate,09-06-2025
C6199,Ira Randhawa,Male,30,Kulti,Mizoram,India,Corporate,16-10-2023
C6200,Onkar Kapadia,Female,32,Ichalkaranji,Punjab,India,Retail,12-05-2023
C6201,Ishaan Gala,Male,29,Malegaon,Tamil Nadu,India,Wholesale,30-07-2021
C6202,Keya Sood,Female,60,Tumkur,Bihar,India,Wholesale,20-03-2023
C6203,Baiju Datta,Male,50,Shahjahanpur,Odisha,India,Corporate,14-08-2023
C6204,Nishith Atwal,Female,38,Darbhanga,Andhra Pradesh,India,Wholesale,03-07-2024
C6205,Darshit Ramachandran,Female,45,Pallavaram,Gujarat,India,Wholesale,23-03-2021
C6206,Khushi Loyal,Male,30,Vasai-Virar,Jharkhand,India,Corporate,10-02-2025
C6207,Abram Sankar,Female,58,Kirari Suleman Nagar,Telangana,India,Retail,25-11-2025
C6208,Madhup Dara,Female,45,Meerut,Nagaland,India,Corporate,18-04-2021
C6209,Purab Ghose,Female,44,Tirunelveli,Kerala,India,Corporate,30-12-2022
C6210,Ojas Batta,Female,55,Phusro,Goa,India,Corporate,21-01-2021
C6211,Shayak Seth,Female,39,Rampur,Andhra Pradesh,India,Retail,19-12-2023
C6212,Chirag Hans,Female,58,Jamnagar,Assam,India,Retail,10-04-2022
C6213,Zaina Shanker,Female,57,Jamshedpur,Odisha,India,Retail,24-07-2025
C6214,Hridaan Madan,Male,47,Anantapuram,Tripura,India,Wholesale,23-03-2024
C6215,Dhanuk Verma,Female,57,Bilaspur,Gujarat,India,Wholesale,12-02-2024
C6216,Jayant Lala,Male,64,Alwar,Arunachal Pradesh,India,Corporate,26-11-2024
C6217,Ojas Deol,Female,12,Indore,Madhya Pradesh,India,Wholesale,11-02-2022
C6218,Vaibhav Rout,Female,48,Gurgaon,Goa,India,Corporate,03-09-2021
C6219,Shalv Savant,Female,46,Katihar,Telangana,India,Wholesale,28-11-2022
C6220,Trisha Sarkar,Male,33,Ambala,Kerala,India,Wholesale,01-02-2025
C6221,Kimaya Deep,Male,54,Satna,Sikkim,India,Retail,25-11-2023
C6222,Vritika Ratta,Female,38,Jalgaon,Assam,India,Corporate,29-04-2025
C6223,Reyansh Magar,Male,36,Bijapur,Assam,India,Wholesale,28-08-2025
C6224,Gatik Brar,Female,35,Hospet,Andhra Pradesh,India,Wholesale,19-03-2021
C6225,Parinaaz Chadha,Male,61,Belgaum,Tamil Nadu,India,Retail,04-05-2021
C6226,Armaan Vyas,Male,12,Korba,Goa,India,Corporate,12-08-2025
C6227,Faiyaz Maharaj,Male,55,Moradabad,Tripura,India,Corporate,04-05-2023
C6228,Advik Dube,Female,60,Buxar,Telangana,India,Wholesale,04-07-2022
C6229,Yasmin Mangat,Male,58,Thrissur,Punjab,India,Wholesale,07-10-2022
C6230,Kashvi Golla,Male,50,Sri Ganganagar,West Bengal,India,Wholesale,18-09-2022
C6231,Nitara Bhakta,Female,30,Shahjahanpur,Gujarat,India,Corporate,03-05-2024
C6232,Mohanlal Bhat,Male,42,Dhule,Himachal Pradesh,India,Wholesale,27-10-2022
C6233,Gokul Raval,Female,43,Bahraich,Gujarat,India,Corporate,10-07-2021
C6234,Biju Kota,Male,30,Bangalore,Andhra Pradesh,India,Corporate,23-04-2021
C6235,Miraan Zacharia,Female,35,Anantapuram,Sikkim,India,Corporate,17-09-2023
C6236,Shaan Mall,Female,59,Ballia,West Bengal,India,Wholesale,08-10-2025
C6237,Ehsaan Brar,Male,29,Vadodara,Kerala,India,Corporate,01-02-2025
C6238,Arnav Srinivasan,Female,24,Amravati,Mizoram,India,Wholesale,26-12-2022
C6239,Devansh Gade,Male,18,Varanasi,Punjab,India,Retail,14-06-2023
C6240,Oorja Shere,Male,57,Raiganj,Sikkim,India,Wholesale,25-03-2022
